Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Duration_hours,Duration_mins,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_SpiceJet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Fare
0,1,4,11,10,14,5,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
1,27,4,2,0,7,25,5,25,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5796
1,18,5,7,0,21,0,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,8073
1,18,5,9,0,21,0,12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,8073
1,9,6,2,0,7,25,5,25,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5636
1,9,6,21,50,3,35,5,45,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6195
0,15,5,11,30,14,20,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4668
0,3,6,13,20,16,10,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6961
2,27,6,13,25,12,35,23,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11150
1,18,5,6,0,12,35,6,35,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9794
1,1,3,8,0,13,15,5,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22270
3,24,3,5,55,23,15,17,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15145
1,6,6,11,40,1,30,13,50,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6795
2,12,6,14,35,4,25,13,50,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13376
1,9,3,16,50,21,35,4,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10231
1,21,5,17,55,22,50,4,55,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5975
2,3,6,5,30,19,0,13,30,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10368
1,18,5,18,55,4,40,9,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8586
1,15,6,9,45,22,30,12,45,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9646
1,24,3,20,20,22,55,26,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11682
1,18,5,20,0,8,15,12,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13941
1,9,5,6,0,19,0,13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9794
1,6,3,14,5,9,0,18,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17261
0,6,5,7,5,8,30,1,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8040
1,24,3,6,30,18,10,11,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13759
0,12,5,21,15,0,15,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3943
1,6,6,15,15,20,30,5,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5170
0,21,5,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8040
0,24,3,7,10,8,35,1,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2470
0,18,3,22,45,0,10,1,25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2017
1,24,5,18,55,9,20,14,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
1,15,3,22,55,5,5,6,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27210
1,27,3,10,0,21,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6883
2,27,6,23,5,19,0,19,55,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12819
1,1,5,16,30,22,35,6,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
0,3,5,15,30,18,5,2,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
0,1,4,9,35,12,20,2,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4174
1,3,3,19,15,4,25,9,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17234
1,21,5,14,5,8,15,18,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663
0,27,6,14,10,17,10,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5201
1,9,6,9,35,22,5,12,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13994
1,6,6,15,15,1,30,10,15,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6795
1,6,5,20,25,18,0,21,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11467
1,9,5,11,35,18,50,7,15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8479
1,1,6,8,0,21,0,13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,13587
1,15,3,8,0,18,25,10,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9134
1,6,6,18,55,4,40,9,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7757
2,18,5,10,55,7,40,20,45,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13486
1,1,5,17,0,23,35,6,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12384
2,6,3,19,10,19,45,24,35,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19329
0,15,5,20,20,22,55,2,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
0,15,4,6,10,8,55,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5228
0,24,3,21,10,0,5,2,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6558
1,21,5,7,25,13,20,5,55,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5842
1,27,3,16,0,4,25,12,25,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12242
0,24,4,22,15,0,50,2,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
1,21,5,13,0,4,25,15,25,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12898
1,1,6,14,0,1,30,11,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,13377
1,1,3,9,45,8,15,22,30,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22798
0,3,5,20,45,23,20,2,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4145
1,3,3,8,0,21,0,13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,17057
0,27,6,22,50,1,20,2,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3807
1,6,3,15,0,1,35,10,35,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14871
1,27,5,22,50,19,0,20,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16079
1,15,5,8,30,19,15,10,45,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,8099
1,6,6,12,0,13,15,25,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7662
1,12,5,17,35,22,15,4,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6669
0,27,4,6,0,9,10,3,10,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6216
0,18,6,14,20,17,35,3,15,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5000
1,12,5,14,5,20,45,6,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14781
0,21,3,9,0,11,30,2,30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3815
1,21,3,18,15,1,35,7,20,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,13542
0,3,3,20,30,23,20,2,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6860
0,6,6,11,40,14,30,2,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3898
1,6,3,14,5,11,25,21,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13712
2,27,5,16,40,19,15,26,35,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9968
0,27,5,19,30,22,15,2,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4878
1,6,5,20,0,8,15,12,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663
1,3,3,17,20,9,25,16,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16352
0,9,6,2,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5678
1,6,3,14,5,9,30,19,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17261
1,21,5,5,15,6,50,25,35,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7480
0,9,3,17,45,20,5,2,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,6300
1,18,5,14,55,22,30,7,35,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7740
0,24,4,15,30,18,5,2,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
1,18,5,9,35,22,5,12,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12384
1,12,5,20,0,16,20,20,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10844
1,9,4,7,5,19,0,11,55,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17531
1,12,6,18,5,23,30,5,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6218
1,9,6,20,20,20,20,24,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8085
2,21,3,5,50,16,20,10,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7664
0,27,4,4,0,6,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4423
0,24,6,15,20,17,55,2,35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3514
0,27,5,9,45,12,0,2,15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3597
0,1,5,0,30,3,25,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4284
1,9,6,21,10,12,0,14,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14571
0,18,3,7,5,9,20,2,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4842
0,21,4,4,40,7,15,2,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
1,21,5,9,0,21,0,12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,14067
0,24,3,21,20,0,15,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4777
0,18,5,7,5,9,20,2,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3687
1,9,3,6,50,19,15,12,25,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,14817
0,24,3,10,10,13,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5734
0,9,4,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4544
1,6,5,6,30,10,5,27,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8586
0,15,5,2,35,4,5,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2754
1,24,3,16,55,9,15,16,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11134
2,9,5,5,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13029
2,27,5,5,30,19,0,13,30,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129
0,27,5,8,20,11,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
0,15,5,13,20,16,10,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5228
1,21,3,9,45,15,55,6,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7280
0,18,6,14,5,17,55,3,50,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5201
1,6,6,10,0,21,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7933
1,9,5,20,25,14,25,18,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9314
1,3,3,8,25,21,0,12,35,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14871
1,18,3,16,15,20,35,4,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4437
1,6,5,14,5,20,45,6,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663
1,3,6,7,5,19,15,12,10,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15058
1,18,5,17,0,18,50,25,50,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9555
1,6,3,14,40,9,25,18,45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,12395
1,21,5,7,5,19,0,11,55,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12239
0,9,4,14,5,17,55,3,50,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6724
1,6,5,7,10,23,25,16,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8085
2,18,5,20,15,19,15,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13591
0,9,6,13,55,15,25,1,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3100
2,18,5,19,10,12,35,17,25,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129
0,27,6,19,35,21,55,2,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3597
1,15,6,11,30,19,0,7,30,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714
2,24,6,22,0,19,15,21,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9181
1,9,5,7,15,12,30,5,15,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5636
1,1,6,17,30,1,30,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,13377
1,1,5,17,0,23,35,6,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13067
2,27,3,9,45,21,20,11,35,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6653
1,6,6,6,40,19,15,12,35,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7354
2,6,3,16,50,16,55,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17327
0,24,6,6,25,7,55,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4049
1,12,6,14,5,10,5,20,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13044
1,6,3,8,0,21,0,13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15078
1,21,3,2,15,18,50,16,35,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12719
2,6,3,5,55,7,40,25,45,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14641
0,24,3,15,10,17,45,2,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7615
1,3,6,10,0,19,15,9,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10979
0,9,3,21,20,0,15,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4777
0,6,4,23,55,2,45,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3383
2,6,6,17,15,19,15,26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12760
2,24,5,22,0,19,15,21,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10441
0,1,3,21,20,22,45,1,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12475
2,9,6,17,15,19,15,26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12199
1,12,5,21,0,2,15,5,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7228
0,15,3,7,45,10,40,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5706
0,6,3,9,30,12,5,2,35,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,7298
1,9,6,8,45,13,15,4,30,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5264
1,15,4,7,0,12,55,5,55,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6195
1,6,4,22,50,12,35,13,45,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5177
1,1,6,19,45,12,35,16,50,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10262
2,12,6,20,30,13,45,17,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12224
1,18,5,6,40,21,0,14,20,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6758
1,21,3,15,0,18,50,27,50,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12767
0,18,3,5,45,7,5,1,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2385
1,9,6,10,0,1,30,15,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,13377
1,6,3,8,0,13,15,5,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19225
0,24,4,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
0,9,5,17,15,19,50,2,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4804
1,1,6,4,55,21,0,16,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6314
1,24,4,16,45,22,25,5,40,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6152
0,18,4,6,5,8,50,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4591
1,3,4,17,55,22,50,4,55,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4611
0,6,3,21,20,22,45,1,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4784
1,15,6,10,0,19,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,13504
3,3,6,5,15,19,15,38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10493
1,18,5,17,0,9,45,16,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14151
1,21,5,9,35,19,10,9,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13067
2,27,5,9,40,4,25,18,45,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15129
1,18,5,7,25,13,35,6,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6296
0,15,3,10,10,13,0,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6144
0,6,5,2,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3210
1,3,3,8,55,21,0,12,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15147
1,9,5,19,45,4,25,8,40,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373
0,12,4,11,30,14,20,2,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5403
0,3,6,18,5,21,10,3,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6934
0,9,5,1,30,4,15,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3419
1,1,5,18,55,12,0,17,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9663
0,24,6,8,45,10,15,1,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4995
0,18,6,4,0,6,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3943
1,9,6,6,20,10,20,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4226
0,24,3,2,0,4,45,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7229
1,1,3,5,50,22,45,16,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14069
0,3,4,4,40,7,15,2,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4174
1,24,5,20,0,4,40,8,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8586
1,21,5,8,45,21,0,12,15,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7485
0,12,5,21,10,0,5,2,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4423
0,12,4,8,30,11,20,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4823
1,9,5,17,0,23,25,6,25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8085
3,9,6,11,35,1,30,13,55,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15419
2,15,6,9,40,12,35,26,55,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13014
1,3,6,7,30,19,15,11,45,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9736
1,12,3,8,50,23,15,14,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12127
1,27,5,8,45,19,0,10,15,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,10529
1,6,3,19,45,19,45,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17024
2,9,6,21,25,12,35,15,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13292
1,6,6,16,45,7,10,14,25,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11410
0,12,5,17,0,19,35,2,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4878
1,12,6,21,50,4,25,6,35,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14714
1,18,5,7,5,19,15,12,10,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,14533
1,1,5,14,5,10,5,20,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13941
0,3,3,16,55,19,45,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8855
1,24,3,21,10,18,10,21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13759
1,6,3,6,40,18,50,12,10,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,15135
1,9,5,2,15,12,35,10,20,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12373
0,1,4,9,30,12,20,2,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3919
1,1,5,14,5,8,15,18,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8586
0,27,5,15,15,18,10,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
0,9,5,22,5,0,25,2,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5277
0,27,5,11,40,14,30,2,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3398
1,24,3,21,10,19,40,22,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10031
1,1,4,18,55,18,15,23,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12681
1,9,3,15,5,18,50,27,45,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16289
0,6,6,2,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4050
0,24,6,20,5,21,40,1,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2227
0,12,4,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
2,3,3,22,0,19,15,21,15,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22096
0,18,5,15,15,18,10,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4544
1,6,6,14,35,14,35,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6528
1,24,3,21,10,16,20,19,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13759
1,6,5,17,0,9,45,16,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8066
1,15,6,7,5,16,10,9,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9646
0,21,5,17,0,19,50,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6961
1,24,6,9,0,19,0,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18371
0,6,4,6,0,8,45,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7229
1,27,6,8,30,19,0,10,30,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,11200
0,3,3,16,0,18,35,2,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13383
2,15,5,20,30,13,45,17,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16057
1,12,3,20,35,15,15,18,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11087
1,3,6,10,35,19,0,8,25,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,10877
2,21,5,19,30,4,25,8,55,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13029
2,15,6,14,35,4,25,13,50,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13376
1,21,3,4,55,12,0,7,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6287
0,15,3,9,0,11,30,2,30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3847
1,24,5,17,0,23,25,6,25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9870
1,3,6,4,55,12,35,7,40,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,11622
